DEBUG : GPS : 19:01:40.229 : $GPRMC,190137.00,A,4021.30506,S,17536.70842,E,3.281,112.60,180413,,,A*75  $GPGGA,190137.00,4021.30506,S,17536.70842,E,1,05,1.39,36.1,M,18.9,M,,*7E  $GPGSV,2,1,08,01,29,051,15,03,13,130,,08,80,203,35,09,22,226,33*73  $GPGSV,2,2,08,17,15,322,27,19,34,132,12,26,25,230,20,28,46,251,32*76   
DEBUG : GPS : 19:01:41.229 : $GPRMC,190138.00,A,4021.30531,S,17536.70993,E,4.689,103.88,180413,,,A*7E  $GPGGA,190138.00,4021.30531,S,17536.70993,E,1,05,1.39,36.0,M,18.9,M,,*79  $GPGSV,2,1,08,01,29,051,16,03,13,130,,08,80,203,35,09,22,226,33*70  $GPGSV,2,2,08,17,15,322,27,19,34,132,10,26,25,230,21,28,46,251,33*74   
DEBUG : GPS : 19:01:42.226 : $GPRMC,190139.00,A,4021.30557,S,17536.71062,E,3.009,111.09,180413,,,A*7A  $GPGGA,190139.00,4021.30557,S,17536.71062,E,1,04,3.70,35.9,M,18.9,M,,*7A  $GPGSV,2,1,08,01,29,051,15,03,13,130,,08,80,203,34,09,22,226,33*72  $GPGSV,2,2,08,17,15,322,27,19,34,132,09,26,25,230,23,28,46,251,33*7E   
DEBUG : GPS : 19:01:43.228 : $GPRMC,190140.00,A,4021.30561,S,17536.71108,E,1.483,109.83,180413,,,A*73  $GPGGA,190140.00,4021.30561,S,17536.71108,E,1,05,1.39,35.8,M,18.9,M,,*73  $GPGSV,2,1,08,01,29,051,12,03,13,130,,08,80,203,33,09,22,226,33*72  $GPGSV,2,2,08,17,15,322,28,19,34,132,11,26,25,230,23,28,46,251,33*78   
DEBUG : GPS : 19:01:44.227 : $GPRMC,190141.00,A,4021.30559,S,17536.71140,E,0.722,107.99,180413,,,A*79  $GPGGA,190141.00,4021.30559,S,17536.71140,E,1,05,1.39,35.7,M,18.9,M,,*7A  $GPGSV,2,1,08,01,29,051,13,03,13,130,,08,80,203,32,09,22,226,33*72  $GPGSV,2,2,08,17,15,322,28,19,34,132,13,26,25,230,23,28,46,251,33*7A   
DEBUG : GPS : 19:01:45.227 : $GPRMC,190142.00,A,4021.30556,S,17536.71203,E,1.100,107.00,180413,,,A*76  $GPGGA,190142.00,4021.30556,S,17536.71203,E,1,05,1.39,35.6,M,18.9,M,,*73  $GPGSV,2,1,08,01,29,051,11,03,13,130,,08,80,203,32,09,22,226,33*70  $GPGSV,2,2,08,17,15,322,28,19,34,132,15,26,25,230,23,28,46,251,33*7C   
DEBUG : GPS : 19:01:46.227 : $GPRMC,190143.00,A,4021.30554,S,17536.71233,E,0.491,105.20,180413,,,A*7A  $GPGGA,190143.00,4021.30554,S,17536.71233,E,1,05,1.39,35.5,M,18.9,M,,*70  $GPGSV,2,1,08,01,29,051,11,03,13,130,,08,80,203,32,09,22,226,33*70  $GPGSV,2,2,08,17,15,322,27,19,34,132,15,26,25,230,23,28,46,250,33*72   
DEBUG : GPS : 19:01:47.225 : $GPRMC,190144.00,A,4021.30539,S,17536.71201,E,1.332,94.09,180413,,,A*4A  $GPGGA,190144.00,4021.30539,S,17536.71201,E,1,05,1.39,35.3,M,18.9,M,,*7B  $GPGSV,2,1,08,01,29,051,08,03,13,130,,08,80,203,32,09,22,226,32*79  $GPGSV,2,2,08,17,15,322,27,19,34,132,17,26,25,230,23,28,46,250,32*71   
DEBUG : GPS : 19:01:48.228 : $GPRMC,190145.00,A,4021.30540,S,17536.71193,E,1.207,104.07,180413,,,A*7C  $GPGGA,190145.00,4021.30540,S,17536.71193,E,1,05,1.39,35.2,M,18.9,M,,*7D  $GPGSV,2,1,08,01,29,051,09,03,13,130,,08,80,203,31,09,22,226,32*7B  $GPGSV,2,2,08,17,15,322,27,19,34,132,20,26,25,230,22,28,46,250,33*75   
DEBUG : GPS : 19:01:49.225 : $GPRMC,190146.00,A,4021.30519,S,17536.71207,E,0.619,93.99,180413,,,A*4F  $GPGGA,190146.00,4021.30519,S,17536.71207,E,1,05,1.39,35.1,M,18.9,M,,*7F  $GPGSV,2,1,08,01,29,051,08,03,13,130,,08,80,203,31,09,22,226,32*7A  $GPGSV,2,2,08,17,15,322,27,19,34,132,21,26,25,230,22,28,46,250,33*74   
DEBUG : GPS : 19:01:50.226 : $GPRMC,190147.00,A,4021.30503,S,17536.71232,E,0.322,93.38,180413,,,A*45  $GPGGA,190147.00,4021.30503,S,17536.71232,E,1,05,1.39,35.0,M,18.9,M,,*72  $GPGSV,2,1,08,01,29,051,07,03,13,130,,08,80,203,31,09,22,226,32*75  $GPGSV,2,2,08,17,15,322,27,19,34,132,20,26,25,230,23,28,46,250,32*75   
DEBUG : GPS : 19:01:51.223 : $GPRMC,190148.00,A,4021.30478,S,17536.71212,E,0.456,84.22,180413,,,A*4C  $GPGGA,190148.00,4021.30478,S,17536.71212,E,1,05,1.39,34.9,M,18.9,M,,*7A  $GPGSV,2,1,08,01,29,051,,03,13,130,,08,80,203,31,09,22,226,32*72  $GPGSV,2,2,08,17,15,322,27,19,34,132,20,26,25,230,22,28,46,250,32*74   
DEBUG : GPS : 19:01:52.223 : $GPRMC,190149.00,A,4021.30455,S,17536.71226,E,0.259,78.87,180413,,,A*40  $GPGGA,190149.00,4021.30455,S,17536.71226,E,1,05,1.39,34.9,M,18.9,M,,*73  $GPGSV,2,1,08,01,29,051,,03,13,130,,08,80,203,31,09,22,226,31*71  $GPGSV,2,2,08,17,15,322,27,19,34,132,19,26,25,230,22,28,46,250,32*7E   
DEBUG : GPS : 19:01:53.227 : $GPRMC,190150.00,A,4021.30444,S,17536.71245,E,0.320,79.75,180413,,,A*4E  $GPGGA,190150.00,4021.30444,S,17536.71245,E,1,05,1.39,34.8,M,18.9,M,,*7F  $GPGSV,2,1,08,01,29,051,,03,13,130,20,08,80,203,30,09,22,226,31*72  $GPGSV,2,2,08,17,15,322,27,19,34,132,20,26,25,230,22,28,46,250,32*74   
DEBUG : GPS : 19:01:54.226 : $GPRMC,190151.00,A,4021.30415,S,17536.71268,E,0.848,77.78,180413,,,A*42  $GPGGA,190151.00,4021.30415,S,17536.71268,E,1,05,1.39,34.7,M,18.9,M,,*7A  $GPGSV,2,1,08,01,29,051,,03,13,130,19,08,80,203,30,09,22,226,31*78  $GPGSV,2,2,08,17,15,322,27,19,34,132,20,26,25,230,22,28,46,250,32*74   
DEBUG : GPS : 19:01:55.227 : $GPRMC,190152.00,A,4021.30395,S,17536.71238,E,0.555,71.18,180413,,,A*4A  $GPGGA,190152.00,4021.30395,S,17536.71238,E,1,05,1.39,34.7,M,18.9,M,,*73  $GPGSV,2,1,08,01,29,051,,03,13,130,18,08,80,203,30,09,22,226,31*79  $GPGSV,2,2,08,17,15,322,27,19,34,132,20,26,25,230,21,28,46,250,32*77   
DEBUG : GPS : 19:01:56.226 : $GPRMC,190153.00,A,4021.30380,S,17536.71200,E,0.747,61.40,180413,,,A*49  $GPGGA,190153.00,4021.30380,S,17536.71200,E,1,05,1.39,34.7,M,18.9,M,,*7D  $GPGSV,2,1,08,01,29,051,,03,13,130,16,08,80,203,29,09,22,226,30*7E  $GPGSV,2,2,08,17,15,322,27,19,34,132,19,26,25,230,21,28,46,250,31*7E   
DEBUG : GPS : 19:01:57.227 : $GPRMC,190154.00,A,4021.30344,S,17536.71224,E,0.759,59.36,180413,,,A*45  $GPGGA,190154.00,4021.30344,S,17536.71224,E,1,05,1.39,34.6,M,18.9,M,,*75  $GPGSV,2,1,08,01,29,051,,03,13,130,16,08,80,203,28,09,22,226,30*7F  $GPGSV,2,2,08,17,15,322,27,19,34,132,17,26,25,230,20,28,46,250,31*71   
DEBUG : GPS : 19:01:58.227 : $GPRMC,190155.00,A,4021.30340,S,17536.71241,E,0.394,59.83,180413,,,A*48  $GPGGA,190155.00,4021.30340,S,17536.71241,E,1,05,1.39,34.6,M,18.9,M,,*73  $GPGSV,2,1,08,01,29,051,,03,13,130,18,08,80,203,29,09,22,226,30*70  $GPGSV,2,2,08,17,15,322,26,19,34,132,19,26,25,230,20,28,46,250,32*7D   
DEBUG : GPS : 19:01:59.226 : $GPRMC,190156.00,A,4021.30345,S,17536.71315,E,1.753,62.51,180413,,,A*47  $GPGGA,190156.00,4021.30345,S,17536.71315,E,1,05,1.39,34.6,M,18.9,M,,*75  $GPGSV,2,1,08,01,29,051,,03,13,130,18,08,80,203,29,09,22,226,31*71  $GPGSV,2,2,08,17,15,322,27,19,34,132,20,26,25,230,20,28,46,250,32*76   
DEBUG : GPS : 19:02:00.227 : $GPRMC,190157.00,A,4021.30335,S,17536.71340,E,0.605,63.13,180413,,,A*45  $GPGGA,190157.00,4021.30335,S,17536.71340,E,1,05,1.39,34.5,M,18.9,M,,*70  $GPGSV,2,1,08,01,29,051,,03,13,130,19,08,80,203,30,09,22,226,31*78  $GPGSV,2,2,08,17,15,322,26,19,34,132,21,26,25,230,18,28,46,250,33*7C   
DEBUG : GPS : 19:02:01.227 : $GPRMC,190158.00,A,4021.30319,S,17536.71348,E,0.457,54.27,180413,,,A*4A  $GPGGA,190158.00,4021.30319,S,17536.71348,E,1,05,1.39,34.4,M,18.9,M,,*78  $GPGSV,2,1,08,01,29,051,,03,13,130,20,08,80,203,30,09,22,226,30*73  $GPGSV,2,2,08,17,15,322,26,19,34,132,20,26,25,230,17,28,46,250,33*72   
DEBUG : GPS : 19:02:02.228 : $GPRMC,190159.00,A,4021.30313,S,17536.71388,E,0.482,65.50,180413,,,A*47  $GPGGA,190159.00,4021.30313,S,17536.71388,E,1,05,1.39,34.4,M,18.9,M,,*7F  $GPGSV,2,1,08,01,29,051,,03,13,130,21,08,80,203,31,09,22,226,30*73  $GPGSV,2,2,08,17,15,322,26,19,34,132,19,26,25,230,16,28,46,250,33*79   
DEBUG : GPS : 19:02:03.227 : $GPRMC,190200.00,A,4021.30295,S,17536.71405,E,1.009,58.01,180413,,,A*49  $GPGGA,190200.00,4021.30295,S,17536.71405,E,1,05,1.39,34.3,M,18.9,M,,*7A  $GPGSV,2,1,08,01,29,051,,03,13,130,21,08,80,203,31,09,22,226,31*72  $GPGSV,2,2,08,17,15,322,26,19,34,132,18,26,25,230,16,28,46,250,33*78   
DEBUG : GPS : 19:02:04.227 : $GPRMC,190201.00,A,4021.30284,S,17536.71446,E,0.544,52.26,180413,,,A*4D  $GPGGA,190201.00,4021.30284,S,17536.71446,E,1,05,1.39,34.2,M,18.9,M,,*7D  $GPGSV,2,1,08,01,29,051,,03,13,130,20,08,80,203,32,09,22,226,31*70  $GPGSV,2,2,08,17,15,322,25,19,34,132,18,26,25,230,16,28,46,250,33*7B   
DEBUG : GPS : 19:02:05.227 : $GPRMC,190202.00,A,4021.30283,S,17536.71463,E,0.630,43.68,180413,,,A*44  $GPGGA,190202.00,4021.30283,S,17536.71463,E,1,05,1.39,34.1,M,18.9,M,,*7D  $GPGSV,2,1,08,01,29,051,,03,13,130,20,08,80,203,32,09,22,226,31*70  $GPGSV,2,2,08,17,15,322,25,19,34,132,17,26,25,230,15,28,46,250,32*76   
DEBUG : GPS : 19:02:06.231 : $GPRMC,190203.00,A,4021.30260,S,17536.71492,E,0.804,38.09,180413,,,A*44  $GPGGA,190203.00,4021.30260,S,17536.71492,E,1,05,1.39,34.1,M,18.9,M,,*7F  $GPGSV,2,1,08,01,29,051,,03,13,130,21,08,80,203,32,09,22,226,30*70  $GPGSV,2,2,08,17,15,322,25,19,34,132,17,26,25,230,15,28,46,250,32*76   
DEBUG : GPS : 19:02:07.226 : $GPRMC,190204.00,A,4021.30252,S,17536.71531,E,0.634,30.80,180413,,,A*4E  $GPGGA,190204.00,4021.30252,S,17536.71531,E,1,05,1.39,34.0,M,18.9,M,,*70  $GPGSV,2,1,08,01,29,051,,03,13,130,21,08,80,203,32,09,22,226,30*70  $GPGSV,2,2,08,17,15,322,25,19,34,132,18,26,25,230,15,28,46,250,32*79   
DEBUG : GPS : 19:02:08.227 : $GPRMC,190205.00,A,4021.30252,S,17536.71578,E,0.220,33.84,180413,,,A*44  $GPGGA,190205.00,4021.30252,S,17536.71578,E,1,05,1.39,33.9,M,18.9,M,,*72  $GPGSV,2,1,08,01,29,051,,03,13,130,21,08,80,203,32,09,22,226,31*71  $GPGSV,2,2,08,17,15,322,25,19,34,132,20,26,25,230,13,28,46,250,31*77   
DEBUG : GPS : 19:02:09.227 : $GPRMC,190206.00,A,4021.30242,S,17536.71620,E,0.396,34.41,180413,,,A*4A  $GPGGA,190206.00,4021.30242,S,17536.71620,E,1,05,1.39,33.8,M,18.9,M,,*7F  $GPGSV,2,1,08,01,29,051,,03,13,130,21,08,80,203,32,09,22,226,30*70  $GPGSV,2,2,08,17,15,322,26,19,34,132,21,26,25,230,12,28,46,250,31*74   
DEBUG : GPS : 19:02:10.226 : $GPRMC,190207.00,A,4021.30245,S,17536.71615,E,0.637,26.69,180413,,,A*4D  $GPGGA,190207.00,4021.30245,S,17536.71615,E,1,05,1.39,33.8,M,18.9,M,,*7F  $GPGSV,2,1,08,01,29,051,,03,13,130,21,08,80,203,33,09,22,226,30*71  $GPGSV,2,2,08,17,15,322,26,19,34,132,22,26,25,230,09,28,46,250,30*7C   
DEBUG : GPS : 19:02:11.227 : $GPRMC,190208.00,A,4021.30239,S,17536.71608,E,0.658,21.24,180413,,,A*42  $GPGGA,190208.00,4021.30239,S,17536.71608,E,1,05,1.39,33.7,M,18.9,M,,*78  $GPGSV,2,1,08,01,29,051,,03,13,130,21,08,80,203,33,09,22,226,30*71  $GPGSV,2,2,08,17,15,322,26,19,34,132,22,26,25,230,08,28,46,250,29*75   
DEBUG : GPS : 19:02:12.227 : $GPRMC,190209.00,A,4021.30245,S,17536.71552,E,1.286,14.76,180413,,,A*43  $GPGGA,190209.00,4021.30245,S,17536.71552,E,1,05,1.39,33.6,M,18.9,M,,*7F  $GPGSV,2,1,08,01,29,051,,03,13,130,22,08,80,203,33,09,22,226,31*73  $GPGSV,2,2,08,17,15,322,26,19,34,132,21,26,25,230,07,28,46,250,28*78   
DEBUG : GPS : 19:02:13.224 : $GPRMC,190210.00,A,4021.30243,S,17536.71534,E,0.226,6.55,180413,,,A*74  $GPGGA,190210.00,4021.30243,S,17536.71534,E,1,05,1.39,33.6,M,18.9,M,,*71  $GPGSV,2,1,08,01,29,051,,03,13,130,21,08,80,203,33,09,22,226,30*71  $GPGSV,2,2,08,17,15,322,26,19,34,132,21,26,25,230,,28,46,250,28*7F   
DEBUG : GPS : 19:02:14.227 : $GPRMC,190211.00,A,4021.30252,S,17536.71535,E,0.454,13.26,180413,,,A*47  $GPGGA,190211.00,4021.30252,S,17536.71535,E,1,05,1.39,33.6,M,18.9,M,,*71  $GPGSV,2,1,08,01,29,051,21,03,13,130,20,08,80,203,33,09,22,226,30*73  $GPGSV,2,2,08,17,15,322,27,19,34,132,22,26,25,230,,28,46,250,27*72   
DEBUG : GPS : 19:02:15.226 : $GPRMC,190212.00,A,4021.30269,S,17536.71544,E,0.784,19.81,180413,,,A*43  $GPGGA,190212.00,4021.30269,S,17536.71544,E,1,05,1.39,33.5,M,18.9,M,,*7F  $GPGSV,2,1,08,01,29,051,20,03,13,130,19,08,80,203,33,09,22,226,30*78  $GPGSV,2,2,08,17,15,322,27,19,34,132,23,26,25,230,,28,46,250,27*73   
DEBUG : GPS : 19:02:16.230 : $GPRMC,190213.00,A,4021.30276,S,17536.71521,E,0.307,17.14,180413,,,A*42  $GPGGA,190213.00,4021.30276,S,17536.71521,E,1,05,1.39,33.5,M,18.9,M,,*73  $GPGSV,2,1,08,01,29,051,19,03,13,130,21,08,80,203,33,09,22,226,30*79  $GPGSV,2,2,08,17,15,322,27,19,34,132,23,26,25,230,23,28,46,250,27*72   
DEBUG : GPS : 19:02:17.231 : $GPRMC,190214.00,A,4021.30284,S,17536.71487,E,0.532,10.44,180413,,,A*47  $GPGGA,190214.00,4021.30284,S,17536.71487,E,1,05,1.39,33.5,M,18.9,M,,*74  $GPGSV,2,1,08,01,29,051,20,03,13,130,21,08,80,203,33,09,22,226,30*73  $GPGSV,2,2,08,17,15,322,27,19,34,132,23,26,25,230,22,28,46,250,27*73   
DEBUG : GPS : 19:02:18.235 : $GPRMC,190215.00,A,4021.30298,S,17536.71470,E,0.258,3.46,180413,,,A*78  $GPGGA,190215.00,4021.30298,S,17536.71470,E,1,05,1.39,33.4,M,18.9,M,,*71  $GPGSV,2,1,08,01,29,051,20,03,13,130,21,08,80,203,33,09,22,226,30*73  $GPGSV,2,2,08,17,15,322,27,19,34,132,21,26,25,230,20,28,46,250,27*73   
DEBUG : GPS : 19:02:19.233 : $GPRMC,190216.00,A,4021.30327,S,17536.71389,E,1.730,357.58,180413,,,A*78  $GPGGA,190216.00,4021.30327,S,17536.71389,E,1,05,1.39,33.4,M,18.9,M,,*76  $GPGSV,2,1,08,01,29,051,20,03,13,130,20,08,80,203,33,09,22,226,31*73  $GPGSV,2,2,08,17,15,322,27,19,34,132,20,26,25,230,22,28,46,250,27*70   
DEBUG : GPS : 19:02:20.232 : $GPRMC,190217.00,A,4021.30363,S,17536.71376,E,0.982,348.42,180413,,,A*7A  $GPGGA,190217.00,4021.30363,S,17536.71376,E,1,05,1.39,33.4,M,18.9,M,,*77  $GPGSV,2,1,08,01,29,051,21,03,13,130,20,08,80,203,33,09,22,226,30*73  $GPGSV,2,2,08,17,15,322,28,19,34,132,20,26,25,230,22,28,46,250,27*7F   
DEBUG : GPS : 19:02:21.232 : $GPRMC,190218.00,A,4021.30398,S,17536.71336,E,1.181,341.90,180413,,,A*79  $GPGGA,190218.00,4021.30398,S,17536.71336,E,1,05,1.39,33.3,M,18.9,M,,*7F  $GPGSV,2,1,08,01,29,051,20,03,13,130,20,08,80,203,33,09,22,226,30*72  $GPGSV,2,2,08,17,15,322,29,19,34,132,21,26,25,230,23,28,46,250,26*7F   
DEBUG : GPS : 19:02:22.230 : $GPRMC,190219.00,A,4021.30421,S,17536.71320,E,0.597,335.27,180413,,,A*77  $GPGGA,190219.00,4021.30421,S,17536.71320,E,1,05,1.39,33.3,M,18.9,M,,*7C  $GPGSV,2,1,08,01,29,051,21,03,13,130,21,08,80,203,33,09,22,226,31*73  $GPGSV,2,2,08,17,15,322,29,19,34,132,22,26,25,230,25,28,46,250,26*7A   
DEBUG : GPS : 19:02:23.232 : $GPRMC,190220.00,A,4021.30430,S,17536.71369,E,1.103,343.27,180413,,,A*79  $GPGGA,190220.00,4021.30430,S,17536.71369,E,1,05,1.39,33.3,M,18.9,M,,*7B  $GPGSV,2,1,08,01,29,051,20,03,13,130,21,08,80,203,33,09,22,226,30*73  $GPGSV,2,2,08,17,15,322,29,19,34,132,22,26,25,230,25,28,46,250,26*7A   
DEBUG : GPS : 19:02:24.232 : $GPRMC,190221.00,A,4021.30440,S,17536.71412,E,1.141,349.10,180413,,,A*7C  $GPGGA,190221.00,4021.30440,S,17536.71412,E,1,05,1.39,33.3,M,18.9,M,,*76  $GPGSV,2,1,08,01,29,051,21,03,13,130,20,08,80,203,32,09,22,226,30*72  $GPGSV,2,2,08,17,15,322,29,19,34,132,21,26,25,230,26,28,46,250,25*79   
DEBUG : GPS : 19:02:25.226 : $GPRMC,190222.00,A,4021.30451,S,17536.71411,E,0.167,,180413,,,A*68  $GPGGA,190222.00,4021.30451,S,17536.71411,E,1,05,1.39,33.3,M,18.9,M,,*76  $GPGSV,2,1,08,01,29,051,22,03,13,130,19,08,80,203,32,09,22,226,30*7B  $GPGSV,2,2,08,17,15,322,28,19,34,132,21,26,25,230,27,28,46,250,25*79   
DEBUG : GPS : 19:02:26.233 : $GPRMC,190223.00,A,4021.30466,S,17536.71444,E,0.608,355.76,180413,,,A*7F  $GPGGA,190223.00,4021.30466,S,17536.71444,E,1,05,1.39,33.3,M,18.9,M,,*73  $GPGSV,2,1,08,01,29,051,22,03,13,130,19,08,80,203,32,09,22,226,30*7B  $GPGSV,2,2,08,17,15,322,29,19,34,132,21,26,25,230,28,28,46,250,25*77   
DEBUG : GPS : 19:02:27.232 : $GPRMC,190224.00,A,4021.30480,S,17536.71430,E,0.323,351.45,180413,,,A*7B  $GPGGA,190224.00,4021.30480,S,17536.71430,E,1,05,1.39,33.4,M,18.9,M,,*78  $GPGSV,2,1,08,01,29,051,22,03,13,130,18,08,80,203,32,09,22,226,30*7A  $GPGSV,2,2,08,17,15,322,29,19,34,132,22,26,25,230,28,28,46,250,25*74   
DEBUG : GPS : 19:02:28.233 : $GPRMC,190225.00,A,4021.30476,S,17536.71401,E,0.683,348.28,180413,,,A*7D  $GPGGA,190225.00,4021.30476,S,17536.71401,E,1,05,1.39,33.4,M,18.9,M,,*72  $GPGSV,2,1,08,01,29,051,22,03,13,130,19,08,80,203,32,09,22,226,30*7B  $GPGSV,2,2,08,17,15,322,29,19,34,132,23,26,25,230,28,28,46,250,26*76   
DEBUG : GPS : 19:02:29.232 : $GPRMC,190226.00,A,4021.30479,S,17536.71404,E,0.213,339.59,180413,,,A*79  $GPGGA,190226.00,4021.30479,S,17536.71404,E,1,05,1.39,33.4,M,18.9,M,,*7B  $GPGSV,2,1,08,01,29,051,21,03,13,130,20,08,80,203,32,09,22,226,30*72  $GPGSV,2,2,08,17,15,322,29,19,34,132,22,26,25,230,28,28,46,250,26*77   
DEBUG : GPS : 19:02:30.233 : $GPRMC,190227.00,A,4021.30469,S,17536.71425,E,0.528,343.52,180413,,,A*73  $GPGGA,190227.00,4021.30469,S,17536.71425,E,1,05,1.39,33.4,M,18.9,M,,*78  $GPGSV,2,1,08,01,30,052,21,03,13,130,21,08,80,203,32,09,22,226,31*79  $GPGSV,2,2,08,17,15,322,29,19,34,132,21,26,25,230,28,28,46,250,26*74   
DEBUG : GPS : 19:02:31.234 : $GPRMC,190228.00,A,4021.30454,S,17536.71474,E,0.943,349.79,180413,,,A*74  $GPGGA,190228.00,4021.30454,S,17536.71474,E,1,05,1.39,33.5,M,18.9,M,,*7C  $GPGSV,2,1,08,01,30,052,20,03,13,130,21,08,80,203,32,09,22,226,31*78  $GPGSV,2,2,08,17,15,322,29,19,34,132,19,26,25,230,28,28,46,250,26*7F   
DEBUG : GPS : 19:02:32.233 : $GPRMC,190229.00,A,4021.30438,S,17536.71455,E,1.180,346.58,180413,,,A*76  $GPGGA,190229.00,4021.30438,S,17536.71455,E,1,05,1.39,33.5,M,18.9,M,,*74  $GPGSV,2,1,08,01,30,052,19,03,12,130,21,08,80,203,32,09,22,226,31*73  $GPGSV,2,2,08,17,15,322,29,19,34,132,18,26,25,230,28,28,46,250,27*7F   
DEBUG : GPS : 19:02:33.234 : $GPRMC,190230.00,A,4021.30420,S,17536.71484,E,0.471,344.70,180413,,,A*79  $GPGGA,190230.00,4021.30420,S,17536.71484,E,1,05,1.39,33.5,M,18.9,M,,*79  $GPGSV,2,1,08,01,30,052,18,03,12,130,21,08,80,203,32,09,22,226,31*72  $GPGSV,2,2,08,17,15,322,29,19,34,132,16,26,25,230,28,28,46,250,27*71   
DEBUG : GPS : 19:02:34.234 : $GPRMC,190231.00,A,4021.30401,S,17536.71509,E,0.259,334.88,180413,,,A*73  $GPGGA,190231.00,4021.30401,S,17536.71509,E,1,05,1.39,33.4,M,18.9,M,,*7E  $GPGSV,2,1,08,01,30,052,18,03,12,130,20,08,80,203,32,09,22,226,31*73  $GPGSV,2,2,08,17,15,322,29,19,34,132,15,26,25,230,28,28,46,250,27*72   
DEBUG : GPS : 19:02:35.232 : $GPRMC,190232.00,A,4021.30367,S,17536.71589,E,1.187,339.18,180413,,,A*7A  $GPGGA,190232.00,4021.30367,S,17536.71589,E,1,05,1.39,33.4,M,18.9,M,,*72  $GPGSV,2,1,08,01,30,052,18,03,12,130,19,08,80,203,32,09,22,226,32*7A  $GPGSV,2,2,08,17,15,322,29,19,34,132,16,26,25,230,29,28,46,250,27*70   
DEBUG : GPS : 19:02:36.236 : $GPRMC,190233.00,A,4021.30318,S,17536.71686,E,1.774,345.73,180413,,,A*73  $GPGGA,190233.00,4021.30318,S,17536.71686,E,1,05,1.39,33.4,M,18.9,M,,*77  $GPGSV,2,1,08,01,30,052,17,03,12,130,18,08,80,203,32,09,22,226,32*74  $GPGSV,2,2,08,17,15,322,29,19,34,132,17,26,25,230,29,28,46,250,27*71   
DEBUG : GPS : 19:02:37.232 : $GPRMC,190234.00,A,4021.30285,S,17536.71733,E,0.843,352.59,180413,,,A*7A  $GPGGA,190234.00,4021.30285,S,17536.71733,E,1,05,1.39,33.4,M,18.9,M,,*7A  $GPGSV,2,1,08,01,30,052,16,03,12,130,16,08,81,203,33,09,22,226,32*7B  $GPGSV,2,2,08,17,15,322,28,19,34,132,19,26,25,230,29,28,46,250,27*7E   
DEBUG : GPS : 19:02:38.232 : $GPRMC,190235.00,A,4021.30248,S,17536.71798,E,1.251,358.67,180413,,,A*74  $GPGGA,190235.00,4021.30248,S,17536.71798,E,1,05,1.39,33.3,M,18.9,M,,*7C  $GPGSV,2,1,08,01,30,052,15,03,12,130,17,08,81,203,33,09,22,226,32*79  $GPGSV,2,2,08,17,15,322,28,19,34,132,21,26,25,230,29,28,46,250,26*74   
DEBUG : GPS : 19:02:39.230 : $GPRMC,190236.00,A,4021.30214,S,17536.71813,E,0.336,1.25,180413,,,A*7A  $GPGGA,190236.00,4021.30214,S,17536.71813,E,1,05,1.39,33.3,M,18.9,M,,*7A  $GPGSV,2,1,08,01,30,052,14,03,12,130,17,08,81,203,33,09,22,226,32*78  $GPGSV,2,2,08,17,15,322,27,19,34,132,22,26,25,230,29,28,46,250,25*7B   
DEBUG : GPS : 19:02:40.231 : $GPRMC,190237.00,A,4021.30188,S,17536.71819,E,0.222,3.40,180413,,,A*72  $GPGGA,190237.00,4021.30188,S,17536.71819,E,1,05,1.39,33.3,M,18.9,M,,*77  $GPGSV,2,1,08,01,30,052,16,03,12,130,13,08,81,203,32,09,22,226,32*7F  $GPGSV,2,2,08,17,15,322,27,19,34,132,22,26,25,230,29,28,46,250,24*7A   
DEBUG : GPS : 19:02:41.231 : $GPRMC,190238.00,A,4021.30163,S,17536.71805,E,0.231,0.37,180413,,,A*74  $GPGGA,190238.00,4021.30163,S,17536.71805,E,1,05,1.39,33.2,M,18.9,M,,*71  $GPGSV,2,1,08,01,30,052,17,03,12,130,10,08,81,203,32,09,22,226,33*7C  $GPGSV,2,2,08,17,15,322,27,19,34,132,23,26,25,230,29,28,46,250,24*7B   
DEBUG : GPS : 19:02:42.232 : $GPRMC,190239.00,A,4021.30137,S,17536.71746,E,1.278,355.38,180413,,,A*7C  $GPGGA,190239.00,4021.30137,S,17536.71746,E,1,05,1.39,33.2,M,18.9,M,,*79  $GPGSV,2,1,08,01,30,052,18,03,12,130,08,08,81,203,33,09,22,226,33*7B  $GPGSV,2,2,08,17,15,322,27,19,34,132,22,26,25,230,28,28,46,250,22*7D   
DEBUG : GPS : 19:02:43.232 : $GPRMC,190240.00,A,4021.30110,S,17536.71728,E,0.418,353.92,180413,,,A*78  $GPGGA,190240.00,4021.30110,S,17536.71728,E,1,05,1.39,33.2,M,18.9,M,,*7A  $GPGSV,2,1,08,01,30,052,19,03,12,130,09,08,81,203,34,09,22,226,33*7C  $GPGSV,2,2,08,17,15,322,27,19,34,132,23,26,25,230,28,28,46,250,21*7F   
DEBUG : GPS : 19:02:44.226 : $GPRMC,190241.00,A,4021.30097,S,17536.71700,E,0.166,,180413,,,A*61  $GPGGA,190241.00,4021.30097,S,17536.71700,E,1,05,1.39,33.2,M,18.9,M,,*7F  $GPGSV,2,1,08,01,30,052,19,03,12,130,08,08,81,203,34,09,22,226,32*7C  $GPGSV,2,2,08,17,15,322,28,19,34,132,23,26,25,230,27,28,46,250,20*7E   
